Date,Open,High,Low,Close,Volume
2016-10-17,2426.80,2444.00,2380.15,2387.15,197901
2016-10-18,2391.00,2454.90,2391.00,2445.75,222364
2016-10-19,2456.80,2460.00,2416.00,2423.85,178993
2016-10-20,2418.30,2442.30,2385.60,2398.70,189816
2016-10-21,2405.40,2412.85,2375.05,2387.40,125957
2016-10-24,2399.95,2406.85,2355.50,2368.45,162168
2016-10-25,2366.90,2398.75,2362.05,2374.15,158677
2016-10-26,2374.00,2386.90,2320.55,2328.35,200622
2016-10-27,2326.00,2343.25,2260.10,2271.75,513893
2016-10-28,2280.00,2309.90,2240.10,2250.25,410126
2016-11-01,2287.00,2287.00,2219.10,2223.65,188276
2016-11-02,2214.95,2248.40,2185.00,2192.60,367800
2016-11-03,2192.80,2225.95,2121.70,2132.50,364015
2016-11-04,2121.15,2142.00,2034.90,2047.30,513545
2016-11-07,2056.60,2075.00,2002.00,2016.15,312860
2016-11-08,2028.40,2087.90,1976.10,2040.05,663714
2016-11-09,1930.00,2044.00,1800.00,2021.90,1156453
2016-11-10,2052.00,2072.70,2011.40,2028.85,230256
2016-11-11,2013.90,2035.00,1970.00,1981.55,365803
2016-11-15,1988.80,1988.80,1872.35,1893.00,380013
2016-11-16,1910.80,1920.00,1851.10,1872.25,231980
2016-11-17,1868.00,1914.95,1861.30,1888.15,294279
2016-11-18,1900.00,1908.90,1860.00,1869.30,157172
2016-11-21,1870.00,1870.20,1780.00,1788.30,376440
2016-11-22,1806.00,1899.90,1773.45,1881.85,520103
2016-11-23,1900.00,1925.50,1862.15,1897.75,386314
2016-11-24,1898.65,1898.65,1840.10,1851.15,330476
2016-11-25,1870.00,1882.35,1852.00,1869.60,156203
2016-11-28,1862.35,1944.00,1860.20,1917.60,373609
2016-11-29,1918.80,1945.95,1881.05,1894.90,224962
2016-11-30,1930.00,1958.60,1912.25,1918.45,417704
2016-12-01,1934.90,1934.90,1890.00,1900.85,170760
2016-12-02,1898.00,1928.40,1876.80,1898.55,225816
2016-12-05,1903.95,1944.90,1895.00,1933.45,252142
2016-12-06,1937.00,1949.80,1912.00,1920.50,180836
2016-12-07,1928.90,1944.00,1920.00,1933.80,182355
2016-12-08,1945.00,1974.90,1932.80,1953.90,178616
2016-12-09,1954.00,1954.00,1891.10,1914.05,246512
2016-12-12,1916.00,1943.90,1911.20,1919.30,168686
2016-12-13,1927.00,1953.00,1910.30,1943.90,155985
2016-12-14,1941.00,1981.80,1927.05,1937.00,268561
2016-12-15,1932.00,1953.05,1906.00,1924.95,651497
2016-12-16,1925.00,1946.00,1910.00,1933.15,208713
2016-12-19,1942.85,1942.85,1921.65,1934.30,99946
2016-12-20,1944.80,1944.80,1908.05,1913.55,140179
2016-12-21,1913.00,1936.00,1882.25,1899.75,139790
2016-12-22,1890.00,1899.90,1866.00,1885.45,189563
2016-12-23,1885.00,1895.15,1846.35,1852.55,148555
2016-12-26,1847.80,1852.20,1825.10,1827.85,126331
2016-12-27,1839.00,1869.00,1819.95,1858.30,97643
2016-12-28,1873.00,1893.00,1855.00,1877.65,166999
2016-12-29,1865.00,1926.45,1865.00,1913.50,319614
2016-12-30,1925.80,1955.00,1919.40,1942.80,131501
2017-01-02,1949.65,1957.90,1923.90,1932.35,157834
2017-01-03,1944.80,1944.80,1905.00,1912.35,195550
2017-01-04,1920.00,1954.95,1913.00,1950.15,219009
2017-01-05,1965.00,1967.15,1926.25,1941.30,106212
2017-01-06,1942.00,1945.55,1915.00,1919.10,105172
2017-01-09,1900.00,1935.00,1894.95,1908.75,100592
2017-01-10,1912.00,1921.75,1900.05,1909.40,87247
2017-01-11,1918.00,1928.35,1907.50,1917.95,115968
2017-01-12,1925.00,1936.20,1895.65,1908.55,119204
2017-01-13,1915.00,1920.00,1895.20,1917.65,96546
2017-01-16,1920.00,1970.00,1910.00,1957.30,142738
2017-01-17,1961.00,2109.90,1951.10,2085.15,1260776
2017-01-18,2110.00,2232.80,2074.40,2104.60,2616889
2017-01-19,2110.00,2145.00,2025.00,2044.80,876222
2017-01-20,2053.00,2088.60,2041.30,2077.90,601083
2017-01-23,2134.00,2220.00,2126.15,2203.85,1846183
2017-01-24,2230.00,2235.95,2181.00,2208.60,794915
2017-01-25,2206.00,2225.00,2185.00,2194.15,459306
2017-01-27,2195.80,2328.10,2195.50,2270.55,914115
2017-01-30,2277.00,2277.80,2232.25,2241.90,211001
2017-01-31,2248.00,2248.00,2169.20,2178.50,255348
2017-02-01,2170.00,2302.70,2130.80,2292.00,717648
2017-02-02,2291.90,2316.30,2267.00,2278.60,421667
2017-02-03,2282.00,2297.00,2248.05,2265.45,203798
2017-02-06,2288.70,2289.75,2239.30,2255.35,225987
2017-02-07,2286.20,2330.80,2251.55,2274.95,472250
2017-02-08,2275.10,2290.00,2227.50,2267.70,341557
2017-02-09,2270.10,2288.95,2235.10,2256.40,291489
2017-02-10,2258.80,2364.00,2246.70,2352.75,585262
2017-02-13,2377.00,2383.95,2306.90,2345.30,430740
2017-02-14,2349.80,2373.70,2321.55,2359.60,252156
2017-02-15,2353.80,2359.55,2308.60,2315.10,207698
2017-02-16,2323.90,2344.60,2305.05,2316.60,277407
2017-02-17,2330.00,2375.85,2312.00,2363.70,234913
2017-02-20,2361.00,2394.00,2330.05,2339.30,272792
2017-02-21,2344.90,2426.95,2325.55,2415.50,754376
2017-02-22,2415.00,2427.70,2389.25,2397.35,305559
2017-02-23,2399.00,2400.00,2325.10,2331.35,429248
2017-02-27,2337.70,2357.00,2306.00,2319.15,338388
2017-02-28,2320.00,2372.45,2320.00,2345.10,328324
2017-03-01,2345.00,2365.00,2319.00,2328.10,173267
2017-03-02,2344.70,2377.20,2293.55,2304.25,376584
2017-03-03,2304.50,2305.00,2280.00,2285.45,159449
2017-03-06,2290.00,2319.00,2288.05,2304.65,112372
2017-03-07,2310.00,2310.00,2261.00,2270.80,174947
2017-03-08,2275.00,2285.70,2226.00,2240.80,246992
2017-03-09,2239.00,2257.70,2210.65,2217.60,160359
2017-03-10,2222.00,2246.00,2204.10,2210.55,137748
2017-03-14,2244.90,2274.30,2219.95,2241.35,239340
2017-03-15,2246.00,2317.45,2223.00,2271.70,612091
2017-03-16,2259.00,2259.00,2210.00,2217.45,353578
2017-03-17,2223.70,2238.55,2180.35,2205.55,437954
2017-03-20,2200.00,2214.00,2180.00,2189.65,316968
2017-03-21,2195.00,2201.70,2155.10,2161.80,325363
2017-03-22,2140.00,2152.50,2114.20,2134.75,798480
2017-03-23,2150.00,2214.55,2136.00,2204.70,331119
2017-03-24,2193.00,2238.80,2193.00,2226.90,322680
2017-03-27,2220.00,2220.00,2182.60,2192.05,191004
2017-03-28,2204.90,2211.15,2182.45,2187.25,190680
2017-03-29,2195.00,2222.00,2187.25,2213.95,326042
2017-03-30,2211.00,2237.30,2185.00,2194.10,496004
2017-03-31,2187.00,2193.90,2162.50,2174.70,268234
2017-04-03,2065.00,2079.50,2003.00,2046.85,1028036
2017-04-05,2045.00,2056.35,2012.15,2030.65,535512
2017-04-06,2025.00,2043.30,2016.00,2032.60,286415
2017-04-07,2037.00,2046.75,2017.20,2024.05,273383
2017-04-10,2030.00,2035.00,1871.80,1889.10,1415569
2017-04-11,1860.10,1904.75,1838.00,1881.60,1247191
2017-04-12,1855.00,1920.00,1840.65,1906.65,1493622
2017-04-13,1910.00,1922.75,1880.00,1901.85,929391
2017-04-17,1900.00,1938.05,1895.00,1924.85,349470
2017-04-18,1929.95,1929.95,1830.35,1885.10,412302
2017-04-19,1907.00,1917.95,1892.00,1906.35,190517
2017-04-20,1901.00,1922.65,1878.05,1888.30,855089
2017-04-21,1898.80,1914.20,1888.55,1903.65,175837
2017-04-24,1911.00,1944.00,1902.05,1931.05,299432
2017-04-25,1941.90,1944.80,1912.40,1921.60,276640
2017-04-26,1922.10,1938.80,1880.00,1889.55,472541
2017-04-27,1899.00,1899.00,1837.70,1851.00,658169
2017-04-28,1855.00,1914.95,1846.25,1875.95,446702
2017-05-02,1888.80,1940.40,1876.00,1935.80,1219625
2017-05-03,1945.00,1955.20,1925.15,1936.85,278073
2017-05-04,1927.10,1957.25,1915.00,1925.90,221364
2017-05-05,1922.85,1925.15,1888.05,1898.70,187068
2017-05-08,1902.00,1918.00,1893.05,1903.00,142944
2017-05-09,1898.00,1911.00,1883.25,1897.05,140391
2017-05-10,1900.00,1985.50,1900.00,1962.60,532092
2017-05-11,1970.00,2203.95,1970.00,2136.25,2562865
2017-05-12,2108.00,2216.45,2106.40,2176.80,1357295
2017-05-15,2180.00,2215.00,2141.00,2152.45,432290
2017-05-16,2149.00,2167.15,2111.45,2121.50,373163
2017-05-17,2129.40,2182.00,2111.70,2121.20,303207
2017-05-18,2114.00,2115.00,2036.10,2045.20,449462
2017-05-19,2070.00,2072.05,1911.70,1920.80,731889
2017-05-22,1935.00,2089.80,1935.00,2061.45,1715368
2017-05-23,2045.00,2060.00,1932.00,2014.40,844875
2017-05-24,2029.00,2044.70,1967.70,2011.55,505096
2017-05-25,2015.00,2028.75,1983.50,1999.05,622907
2017-05-26,1990.15,2090.95,1990.15,2056.60,403212
2017-05-29,2055.00,2060.95,1990.00,2017.85,284819
2017-05-30,2020.00,2103.30,2000.00,2092.45,443785
2017-05-31,2170.00,2327.00,2161.00,2265.35,3222112
2017-06-01,2200.00,2353.45,2200.00,2313.95,1083779
2017-06-02,2325.00,2369.00,2302.60,2343.95,811348
2017-06-05,2344.40,2518.90,2326.00,2484.95,1707043
2017-06-06,2470.30,2489.10,2408.05,2430.70,972248
2017-06-07,2437.70,2439.95,2341.35,2350.70,563555
2017-06-08,2367.00,2433.60,2350.45,2372.40,1218610
2017-06-09,2414.00,2414.00,2357.05,2376.10,712606
2017-06-12,2370.00,2393.00,2330.00,2370.50,321171
2017-06-13,2384.00,2411.55,2360.55,2368.55,485767
2017-06-14,2380.00,2385.00,2351.75,2360.90,247346
2017-06-15,2362.00,2384.00,2289.80,2305.75,335906
2017-06-16,2323.00,2323.00,2272.70,2282.60,359966
2017-06-19,2293.95,2325.75,2282.90,2299.90,274324
2017-06-20,2308.00,2319.00,2273.40,2283.10,207494
2017-06-21,2285.00,2350.35,2257.60,2321.15,573708
2017-06-22,2315.25,2347.70,2281.70,2294.50,357384
2017-06-23,2305.00,2317.25,2241.30,2248.70,305327
2017-06-27,2310.00,2325.00,2255.55,2278.90,392762
2017-06-28,2288.00,2408.95,2278.00,2367.95,1885751
2017-06-29,2403.90,2403.90,2340.00,2350.10,625634
2017-06-30,2354.95,2410.00,2342.00,2398.35,663704
2017-07-03,2410.00,2465.95,2402.05,2431.75,401557
2017-07-04,2439.00,2542.40,2436.00,2524.15,1154499
2017-07-05,2566.00,2604.00,2535.20,2595.15,1109331
2017-07-06,2604.95,2630.00,2545.00,2554.95,688626
2017-07-07,2540.05,2651.90,2540.05,2622.50,938096
2017-07-10,2648.00,2648.00,2360.50,2637.95,83437
2017-07-11,2660.05,2679.95,2617.05,2639.80,519453
2017-07-12,2680.00,2687.35,2653.00,2673.85,469831
2017-07-13,2685.00,2688.00,2638.15,2654.25,341301
2017-07-14,2655.00,2701.00,2651.55,2670.30,347684
2017-07-17,2670.00,2769.90,2669.95,2755.25,883417
2017-07-18,2739.00,2753.95,2719.20,2731.60,317149
2017-07-19,2738.00,2774.00,2722.20,2734.50,302324
2017-07-20,2731.00,2754.90,2686.70,2697.90,231562
2017-07-21,2704.40,2740.00,2653.00,2704.70,426345
2017-07-24,2705.00,2727.95,2619.00,2641.65,519944
2017-07-25,2633.00,2657.40,2566.20,2596.25,847622
2017-07-26,2599.70,2602.95,2566.00,2572.45,317779
2017-07-27,2587.60,2611.50,2530.00,2545.80,341260
2017-07-28,2550.05,2598.00,2540.05,2560.10,425430
2017-07-31,2572.80,2577.95,2525.00,2535.70,253196
2017-08-01,2540.00,2651.00,2525.00,2643.55,633610
2017-08-02,2650.00,2659.80,2587.20,2598.30,491049
2017-08-03,2603.60,2657.90,2593.55,2611.70,435511
2017-08-04,2612.00,2648.55,2574.00,2596.10,308833
2017-08-07,2599.00,2624.90,2562.00,2573.20,271272
2017-08-08,2576.40,2601.95,2540.00,2548.20,250284
2017-08-09,2546.95,2569.65,2525.00,2535.95,214981
2017-08-10,2535.95,2550.00,2448.00,2490.80,498106
2017-08-11,2451.10,2513.00,2415.00,2418.80,565996
2017-08-14,2454.00,2501.85,2427.60,2474.95,276421
2017-08-16,2491.00,2556.95,2484.20,2548.45,214620
2017-08-17,2550.10,2634.80,2543.75,2601.40,517454
2017-08-18,2592.00,2620.00,2565.05,2601.90,216099
2017-08-21,2606.85,2644.80,2513.30,2532.60,223696
2017-08-22,2539.00,2551.80,2482.00,2492.60,136863
2017-08-23,2504.00,2509.70,2452.05,2469.45,192428
2017-08-24,2525.00,2608.00,2525.00,2567.15,836932
2017-08-28,2583.70,2596.90,2552.00,2571.80,330962
2017-08-29,2564.00,2579.00,2525.00,2563.55,259188
2017-08-30,2575.10,2584.00,2546.10,2555.55,161317
2017-08-31,2558.70,2575.00,2534.15,2542.90,498977
2017-09-01,2551.00,2565.45,2541.20,2550.30,167022
2017-09-04,2546.00,2655.00,2545.95,2570.85,724685
2017-09-05,2600.00,2640.00,2552.20,2559.50,249936
2017-09-06,2551.50,2560.00,2528.25,2539.35,262099
2017-09-07,2540.35,2604.95,2525.45,2538.70,185938
2017-09-08,2548.80,2558.95,2521.10,2536.15,248990
2017-09-11,2551.00,2612.45,2551.00,2581.10,414469
2017-09-12,2590.00,2625.00,2558.25,2604.10,169585
2017-09-13,2604.00,2699.90,2603.00,2656.20,523088
2017-09-14,2676.00,2692.30,2621.00,2627.90,200853
2017-09-15,2622.80,2675.00,2611.00,2649.05,375104
2017-09-18,2655.80,2700.00,2638.50,2668.80,230000
2017-09-19,2672.80,2722.95,2663.55,2672.00,280868
2017-09-20,2688.00,2690.00,2618.70,2631.60,151197
2017-09-21,2619.00,2633.40,2555.00,2563.75,196638
2017-09-22,2540.00,2560.80,2455.10,2465.60,273443
2017-09-25,2477.95,2498.35,2420.00,2445.60,349057
2017-09-26,2454.00,2484.40,2417.65,2466.40,210717
2017-09-27,2480.00,2485.05,2400.00,2404.90,214838
2017-09-28,2414.70,2425.00,2390.00,2402.05,224000
2017-09-29,2410.00,2447.90,2390.00,2397.65,266356
2017-10-03,2434.40,2467.40,2402.30,2452.15,245097
2017-10-04,2453.00,2470.00,2390.60,2398.95,269269
2017-10-05,2390.00,2419.90,2387.05,2395.75,146662
2017-10-06,2408.80,2411.60,2355.00,2361.20,374178
2017-10-09,2370.00,2373.05,2340.05,2352.40,194913
2017-10-10,2380.00,2402.00,2354.10,2369.20,246691
2017-10-11,2389.40,2415.95,2380.00,2402.10,290119
2017-10-12,2418.70,2478.00,2413.90,2441.55,547202
2017-10-13,2463.00,2464.65,2418.50,2437.55,164451
2017-10-16,2456.40,2456.80,2402.80,2419.25,192174
2017-10-17,2424.00,2503.00,2414.80,2490.70,406220
2017-10-18,2513.45,2538.00,2490.35,2503.15,317182
2017-10-19,2515.00,2516.90,2449.80,2469.10,49735
2017-10-23,2456.00,2514.10,2456.00,2501.50,257241
2017-10-24,2514.00,2543.90,2481.20,2513.25,311286
2017-10-25,2538.00,2563.45,2476.05,2538.70,421027
2017-10-26,2545.00,2600.00,2500.00,2574.65,629322
2017-10-27,2724.00,3176.70,2710.10,3025.75,6023916
2017-10-30,3060.00,3124.00,2969.10,3075.70,1875710
2017-10-31,3079.00,3094.30,3027.30,3051.35,865974
2017-11-01,3055.00,3094.00,3040.00,3055.75,396939
2017-11-02,3055.75,3160.00,3049.65,3105.35,473302
2017-11-03,3122.10,3124.40,3085.85,3100.75,290554
2017-11-06,3103.00,3180.60,3071.00,3101.00,428505
2017-11-07,3114.80,3156.00,3020.80,3058.80,414400
2017-11-08,3069.85,3109.90,3035.10,3053.10,314839
2017-11-09,3089.00,3139.30,3006.35,3116.85,418212
2017-11-10,3112.00,3121.05,3010.05,3031.60,397497
2017-11-13,3044.80,3053.00,2980.30,2996.85,242191
2017-11-14,2990.00,3045.00,2975.10,3018.60,484069
2017-11-15,2990.00,3033.90,2970.80,2979.30,227635
2017-11-16,2980.20,3134.00,2980.20,3117.35,663548
2017-11-17,3160.00,3225.00,3134.00,3185.55,574569
2017-11-20,3187.00,3263.00,3170.00,3244.80,362070
2017-11-21,3269.00,3275.05,3191.20,3201.75,292862
2017-11-22,3236.00,3330.00,3201.05,3299.60,685429
2017-11-23,3309.00,3311.75,3230.00,3267.25,375472
2017-11-24,3275.00,3295.65,3242.50,3261.65,226271
2017-11-27,3250.00,3333.50,3250.00,3313.35,611420
2017-11-28,3315.40,3396.70,3287.00,3375.30,653213
2017-11-29,3388.50,3403.20,3347.35,3368.75,390450
2017-11-30,3359.00,3362.95,3272.55,3284.65,547096
2017-12-01,3308.00,3333.50,3180.00,3211.40,388229
2017-12-04,3224.00,3344.45,3171.00,3310.40,391912
2017-12-05,3344.55,3420.75,3261.00,3396.75,445072
2017-12-06,3396.00,3432.95,3338.15,3359.65,543297
2017-12-07,3352.00,3405.50,3320.10,3363.65,447848
2017-12-08,3394.00,3466.90,3366.05,3420.90,560621
2017-12-11,3439.00,3469.90,3401.50,3458.70,403296
2017-12-12,3456.00,3473.80,3376.00,3392.15,305263
2017-12-13,3402.15,3433.00,3339.95,3355.75,275125
2017-12-14,3374.95,3390.00,3308.30,3352.15,310545
2017-12-15,3390.00,3425.00,3345.70,3359.70,344735
2017-12-18,3347.00,3429.10,3281.05,3405.85,273492
2017-12-19,3429.00,3495.00,3420.55,3485.05,601804
2017-12-20,3489.00,3529.00,3429.50,3509.50,421292
2017-12-21,3527.05,3568.55,3505.00,3543.95,402513
2017-12-22,3553.00,3589.00,3530.10,3554.40,402661
2017-12-26,3590.00,3590.00,3543.00,3574.80,280741
2017-12-27,3585.00,3619.90,3553.00,3579.85,331483
2017-12-28,3605.00,3652.40,3591.05,3624.30,1083686
2017-12-29,3654.00,3688.00,3630.80,3668.85,259427
2018-01-01,3692.00,3692.00,3634.15,3643.80,180738
2018-01-02,3664.00,3676.10,3544.80,3592.00,392878
2018-01-03,3630.00,3630.00,3571.15,3598.15,195740
2018-01-04,3634.00,3700.00,3604.20,3688.85,257782
2018-01-05,3739.00,4005.15,3711.25,3953.25,1226707
2018-01-08,3983.00,3983.00,3896.10,3923.50,327714
2018-01-09,3943.15,3943.15,3828.75,3844.55,360179
2018-01-10,3859.70,3918.20,3812.05,3830.40,456527
2018-01-11,3840.00,3864.95,3785.10,3827.65,336035
2018-01-12,3857.00,3857.00,3757.00,3809.25,317155
2018-01-15,3824.40,3855.00,3775.50,3790.50,326174
2018-01-16,3795.00,3810.00,3681.10,3693.50,343436
2018-01-17,3707.40,3709.00,3559.00,3684.60,838332
2018-01-18,3717.80,3767.20,3616.05,3683.50,407106
2018-01-19,3690.00,3731.00,3633.90,3713.95,350646
2018-01-22,3759.00,3896.70,3720.30,3787.15,901007
2018-01-23,3817.00,3825.00,3732.00,3750.60,714156
2018-01-24,3597.00,3627.65,3416.10,3487.85,2641957
2018-01-25,3450.00,3479.95,3355.80,3367.55,1014100
2018-01-29,3390.00,3404.85,3273.30,3284.75,473389
2018-01-30,3273.00,3344.70,3249.40,3281.15,599936
2018-01-31,3285.00,3309.70,3265.00,3285.60,434481
2018-02-01,3295.90,3387.60,3150.50,3302.80,761358
2018-02-02,3300.00,3300.05,3154.00,3182.30,498222
2018-02-05,3110.00,3228.00,3060.05,3189.70,416338
2018-02-06,3097.00,3180.20,2960.00,3121.10,528133
2018-02-07,3180.00,3203.60,3088.20,3127.15,412337
2018-02-08,3144.00,3194.90,3110.00,3154.50,258332
2018-02-09,3110.00,3217.85,3070.00,3194.00,333151
2018-02-12,3241.25,3303.50,3217.05,3268.20,426360
2018-02-14,3300.00,3302.95,3200.00,3214.70,437249
2018-02-15,3240.00,3335.00,3221.05,3313.20,652860
2018-02-16,3349.00,3376.70,3212.00,3245.30,557486
2018-02-19,3283.00,3288.00,3215.10,3243.35,232622
2018-02-20,3243.90,3310.00,3203.50,3215.15,426546
2018-02-21,3239.00,3251.95,3170.00,3177.70,253532
2018-02-22,3180.00,3203.95,3148.65,3157.30,383691
2018-02-23,3208.00,3250.00,3172.00,3238.85,249224
2018-02-26,3266.00,3277.60,3231.00,3248.00,186231
2018-02-27,3278.00,3306.75,3257.55,3279.85,200096
2018-02-28,3277.00,3315.20,3244.05,3291.95,301953
2018-03-01,3299.90,3329.00,3225.10,3244.85,249927
2018-03-05,3248.90,3248.90,3160.00,3191.35,216970
2018-03-06,3185.00,3200.00,2991.65,3029.25,773551
2018-03-07,3020.00,3082.60,2977.05,3069.90,730753
2018-03-08,3089.95,3113.30,2960.55,3001.70,689842
2018-03-09,3010.00,3047.95,2960.00,2978.25,550352
2018-03-12,3065.00,3163.00,3065.00,3134.10,777077
2018-03-13,3150.00,3165.45,3053.05,3081.40,440492
2018-03-14,3051.00,3151.50,3036.85,3113.65,330259
2018-03-15,3122.00,3205.05,3122.00,3189.35,399534
2018-03-16,3193.50,3207.00,3103.30,3121.55,447479
2018-03-19,3164.95,3164.95,3025.10,3038.25,271657
2018-03-20,3028.20,3065.35,3013.95,3043.90,229355
2018-03-21,3068.00,3107.00,3035.40,3072.85,321633
2018-03-22,3070.00,3086.40,3040.50,3054.60,254175
2018-03-23,3051.00,3094.00,2996.00,3078.95,468408
2018-03-26,3103.95,3120.00,3051.00,3107.45,357688
2018-03-27,3136.60,3228.90,3110.00,3194.25,441481
2018-03-28,3186.00,3186.00,3120.00,3129.65,265270
2018-04-02,3135.00,3280.00,3135.00,3266.50,385352
2018-04-03,3256.90,3263.35,3191.00,3248.80,239513
2018-04-04,3250.50,3305.00,3141.10,3154.70,429500
2018-04-05,3206.00,3260.00,3190.85,3251.95,269390
2018-04-06,3275.00,3347.00,3268.95,3322.20,551271
2018-04-09,3326.00,3351.95,3306.00,3327.65,208066
2018-04-10,3341.00,3380.40,3313.60,3350.15,309430
2018-04-11,3355.00,3474.90,3355.00,3459.90,631875
2018-04-12,3441.00,3460.00,3391.00,3436.55,268634
2018-04-13,3466.40,3525.00,3432.75,3484.85,553449
2018-04-16,3474.00,3523.10,3466.35,3503.10,279470
2018-04-17,3510.00,3510.00,3452.25,3487.80,202640
2018-04-18,3512.00,3512.00,3411.05,3422.95,199366
2018-04-19,3446.00,3500.00,3417.05,3478.65,278205
2018-04-20,3482.70,3513.40,3430.10,3451.30,248639
2018-04-23,3445.00,3516.00,3425.50,3488.50,265380
2018-04-24,3497.40,3580.00,3496.20,3566.70,407395
2018-04-25,3573.10,3592.50,3511.00,3542.05,345011
2018-04-26,3539.90,3558.70,3501.00,3515.55,217113
2018-04-27,3534.70,3609.00,3525.00,3573.95,291865
2018-04-30,3597.70,3634.90,3558.65,3622.20,244681
2018-05-02,3640.00,3657.20,3557.65,3586.00,270785
2018-05-03,3586.05,3593.70,3464.10,3490.95,261146
2018-05-04,3489.00,3507.95,3465.00,3478.35,332897
2018-05-07,3482.00,3505.00,3463.60,3477.80,160898
2018-05-08,3478.00,3478.00,3340.30,3359.95,550096
2018-05-09,3354.05,3358.35,3276.45,3297.75,342082
2018-05-10,3297.00,3361.90,3233.00,3245.45,413215
2018-05-11,3266.00,3276.00,3211.10,3239.80,282202
2018-05-14,3249.60,3272.00,3170.00,3197.10,321483
2018-05-15,3209.00,3293.10,3159.15,3196.70,773775
2018-05-16,3194.60,3251.30,3170.05,3215.25,311359
2018-05-17,3230.00,3260.00,3183.70,3206.80,274265
2018-05-18,3206.00,3228.10,3135.00,3156.70,347712
2018-05-21,3162.00,3178.50,3042.15,3120.00,275064
2018-05-22,3125.00,3283.55,3098.90,3226.50,756307
2018-05-23,3235.00,3261.85,3182.50,3214.55,298914
2018-05-24,3239.70,3272.00,3098.00,3119.15,570558
2018-05-25,3199.00,3340.95,3150.05,3250.30,2052297
2018-05-28,3270.00,3301.10,3250.00,3288.00,287169
2018-05-29,3290.00,3400.95,3275.00,3386.40,595482
2018-05-30,3372.05,3434.00,3360.55,3386.65,493648
2018-05-31,3410.00,3425.00,3333.60,3343.60,437615
2018-06-01,3347.90,3395.00,3238.10,3260.75,312490
2018-06-04,3272.00,3345.00,3263.20,3296.25,291961
2018-06-05,3311.00,3333.00,3220.00,3249.95,291800
2018-06-06,3268.00,3319.45,3210.00,3306.95,308731
2018-06-07,3323.00,3358.50,3315.00,3345.65,229730
2018-06-08,3325.05,3365.00,3316.70,3355.00,246112
2018-06-11,3355.00,3406.95,3341.80,3377.95,235763
2018-06-12,3396.00,3445.00,3369.80,3428.05,264274
2018-06-13,3455.95,3455.95,3394.05,3432.85,205533
2018-06-14,3446.00,3479.40,3425.60,3455.30,381056
2018-06-15,694.75,699.40,673.45,677.25,1812392
2018-06-18,677.00,683.30,662.85,665.75,749102
2018-06-19,661.40,679.00,660.30,673.35,1635356
2018-06-20,676.90,679.45,664.90,667.05,1242456
2018-06-21,668.00,669.90,648.10,653.75,753118
2018-06-22,647.75,683.90,647.25,681.30,3056663
2018-06-25,682.00,684.10,668.30,674.05,1374458
2018-06-26,672.00,708.70,669.20,701.10,3234528
2018-06-27,703.00,708.75,672.10,678.05,2344906
2018-06-28,673.00,685.15,653.10,657.65,1597592
2018-06-29,664.60,671.70,657.25,664.95,1372947
2018-07-02,666.00,666.00,631.40,650.40,2397334
2018-07-03,654.80,662.50,648.60,655.35,1458878
2018-07-04,657.95,669.90,645.20,666.90,1163914
2018-07-05,662.25,664.00,625.00,629.25,2379864
2018-07-06,625.00,644.00,620.15,636.55,1458596
2018-07-09,640.00,646.90,633.95,641.25,547672
2018-07-10,643.25,648.50,630.30,638.30,720399
2018-07-11,638.00,641.65,617.00,619.85,1010894
2018-07-12,622.10,625.90,601.00,602.85,2181247
2018-07-13,602.00,612.45,596.35,607.95,1633359
2018-07-16,608.50,612.45,572.00,574.35,1370230
2018-07-17,579.00,587.80,573.65,580.00,910605
2018-07-18,580.25,596.70,555.00,557.40,2675999
2018-07-19,553.05,566.80,548.00,561.90,1763889
2018-07-20,563.30,574.95,553.30,566.95,1571898
2018-07-23,573.10,585.85,561.50,579.30,2377847
2018-07-24,560.00,593.20,559.95,582.20,5350884
2018-07-25,580.00,587.80,575.35,578.50,1287804
2018-07-26,580.45,585.85,573.90,578.40,1476131
2018-07-27,580.80,603.50,580.15,595.15,1677576
2018-07-30,595.00,602.40,588.80,600.20,848296
2018-07-31,597.30,606.20,585.00,587.05,1141665
2018-08-01,589.00,596.00,582.85,592.85,972126
2018-08-02,592.00,602.45,585.90,598.20,930237
2018-08-03,599.90,617.00,596.30,614.65,2043681
2018-08-06,619.95,622.15,598.00,601.25,1121991
2018-08-07,602.00,606.00,586.00,587.80,728984
2018-08-08,587.95,608.10,581.00,605.05,1481135
2018-08-09,607.90,613.00,600.15,610.15,973878
2018-08-10,610.40,615.20,602.00,605.40,710281
2018-08-13,605.00,617.95,598.70,607.80,999936
2018-08-14,607.00,629.95,607.00,625.25,1365566
2018-08-16,621.50,635.00,616.10,627.35,1364199
2018-08-17,624.90,641.00,623.10,638.65,1905157
2018-08-20,636.10,644.00,627.00,630.10,1050665
2018-08-21,630.00,637.10,620.50,622.40,987581
2018-08-23,624.80,647.00,616.15,644.15,1886308
2018-08-24,646.20,649.90,628.35,631.95,1205896
2018-08-27,636.15,641.10,630.15,632.20,565806
2018-08-28,636.00,639.00,629.90,632.15,603000
2018-08-29,633.40,647.00,632.00,640.45,662633
2018-08-30,640.45,661.80,640.20,646.45,2277787
2018-08-31,646.70,650.00,622.60,630.25,1753048
2018-09-03,636.45,637.60,607.10,609.65,1216509
2018-09-04,610.00,614.85,593.25,602.60,1200690
2018-09-05,600.00,606.00,582.10,594.15,1285638
