"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"17-Jul-2014","EQ","2,406.20","2,418.00","2,380.30","2,401.20","2,393.00","2,401.75","2,403.30","2,940.80","1,992.95","3,22,763","77,56,97,461.60","24,128"
"16-Jul-2014","EQ","2,375.00","2,411.00","2,355.00","2,369.55","2,408.00","2,401.20","2,390.22","2,940.80","1,992.95","4,88,404","1,16,73,92,040.35","30,007"
"15-Jul-2014","EQ","2,358.85","2,379.90","2,342.70","2,333.40","2,367.20","2,369.55","2,366.23","2,940.80","1,992.95","5,60,315","1,32,58,31,455.95","21,964"
"14-Jul-2014","EQ","2,300.00","2,348.80","2,300.00","2,295.10","2,336.20","2,333.40","2,330.64","2,940.80","1,992.95","5,54,996","1,29,34,94,827.95","38,674"
"11-Jul-2014","EQ","2,362.00","2,372.00","2,255.20","2,347.50","2,299.10","2,295.10","2,294.07","2,940.80","1,992.95","9,80,458","2,24,92,42,782.00","56,042"
"10-Jul-2014","EQ","2,290.10","2,368.00","2,253.90","2,295.90","2,353.20","2,347.50","2,313.63","2,940.80","1,992.95","10,62,111","2,45,73,36,140.45","58,002"
"09-Jul-2014","EQ","2,355.00","2,355.00","2,290.00","2,344.35","2,298.00","2,295.90","2,314.46","2,940.80","1,992.95","7,48,972","1,73,34,67,117.30","30,120"
"08-Jul-2014","EQ","2,416.50","2,434.95","2,321.20","2,401.85","2,325.90","2,344.35","2,382.75","2,940.80","1,992.95","9,56,396","2,27,88,55,631.65","46,120"
"07-Jul-2014","EQ","2,479.90","2,479.90","2,385.25","2,454.80","2,418.25","2,401.85","2,413.93","2,940.80","1,992.95","23,61,398","5,70,02,48,974.45","82,131"
"04-Jul-2014","EQ","2,500.00","2,508.95","2,433.40","2,490.60","2,454.90","2,454.80","2,459.93","2,940.80","1,992.95","10,88,862","2,67,85,23,034.60","40,293"
"03-Jul-2014","EQ","2,488.00","2,535.35","2,480.55","2,484.10","2,490.05","2,490.60","2,511.89","2,940.80","1,992.95","19,31,755","4,85,23,56,154.65","47,318"
"02-Jul-2014","EQ","2,425.00","2,504.00","2,412.20","2,417.40","2,472.95","2,484.10","2,468.12","2,940.80","1,992.95","30,29,619","7,47,74,48,554.75","76,903"
"01-Jul-2014","EQ","2,392.00","2,451.70","2,392.00","2,396.05","2,411.00","2,417.40","2,422.72","2,940.80","1,992.95","9,90,404","2,39,94,69,959.45","37,817"
"30-Jun-2014","EQ","2,464.95","2,464.95","2,380.65","2,490.35","2,393.90","2,396.05","2,399.24","2,940.80","1,992.95","18,28,292","4,38,65,13,401.80","54,655"
"27-Jun-2014","EQ","2,547.00","2,547.00","2,475.25","2,576.25","2,479.00","2,490.35","2,509.80","2,940.80","1,992.95","4,59,195","1,15,24,85,373.70","25,494"
"26-Jun-2014","EQ","2,644.00","2,694.05","2,555.70","2,642.30","2,576.00","2,576.25","2,619.33","2,940.80","1,992.95","6,54,914","1,71,54,36,587.65","30,459"
"25-Jun-2014","EQ","2,610.00","2,690.00","2,592.20","2,607.55","2,638.90","2,642.30","2,644.67","2,940.80","1,992.95","4,66,343","1,23,33,22,103.05","23,441"
"24-Jun-2014","EQ","2,589.95","2,637.70","2,576.20","2,594.95","2,605.00","2,607.55","2,609.96","2,940.80","1,992.95","4,33,561","1,13,15,77,408.65","23,155"
"23-Jun-2014","EQ","2,695.10","2,695.75","2,580.00","2,680.15","2,588.00","2,594.95","2,626.47","2,940.80","1,992.95","3,95,223","1,03,80,39,476.60","21,566"
"20-Jun-2014","EQ","2,555.00","2,704.85","2,511.00","2,601.20","2,695.00","2,680.15","2,638.30","2,940.80","1,992.95","12,98,998","3,42,71,47,744.30","74,966"
